Gris ID;Sår ID;Dag;Niveau sårvæv;Sårskorpe;Granulationsvæv;Epithelialisering;Kontraktion;Hyperæmi;Ødem;Eksudat;Eksudattype;Infektionsniveau;
32;C;15;3;2;2;2;1;3;1;0;0;2;
32;D;15;3;2;1;1;1;3;1;0;0;2;
32;A;20;2;2;2;1;1;0;0;0;0;2;
32;B;20;2;2;2;1;1;0;0;0;0;2;
32;C;20;3;2;2;2;1;2;0;0;0;2;
32;D;20;3;2;2;1;1;0;0;0;0;2;
32;A;25;2;2;1;1;1;0;0;0;0;1;
32;B;25;2;2;1;1;1;0;0;0;0;1;
32;C;25;2;2;1;1;1;0;0;0;0;1;
32;D;25;2;1;1;1;1;0;0;0;0;1;
33;A;1;1;1;0;0;0;1;1;1;5;2;
33;B;1;1;1;0;0;0;1;1;1;1;2;
33;C;1;1;1;0;0;0;0;1;1;5;2;
33;D;1;1;1;0;0;0;1;1;1;5;2;
33;A;2;1;1;0;0;0;1;1;1;1;2;
33;B;2;1;1;2;0;0;1;1;1;1;2;
33;C;2;1;1;2;0;0;1;1;1;1;2;
33;D;2;1;1;2;0;0;1;1;1;1;2;
33;A;3;1;2;2;0;0;1;1;1;1;2;
33;B;3;4;2;1;0;0;1;1;0;0;2;
33;C;3;1;1;2;0;0;1;1;1;1;2;
33;D;3;1;1;2;0;0;1;1;1;5;2;
33;A;4;1;2;1;2;0;1;1;1;1;2;
33;B;4;1;2;2;2;0;1;1;0;0;2;
33;C;4;1;2;2;0;0;1;1;1;1;2;
33;D;4;1;2;2;2;0;1;1;1;1;2;
33;A;5;1;2;2;2;0;1;1;1;1;2;
33;B;5;2;2;2;2;0;1;1;0;0;2;
33;C;5;1;2;2;0;0;1;1;0;0;2;
33;D;5;1;2;2;0;0;1;1;0;0;2;
33;A;10;3;2;2;2;0;1;1;0;0;2;
33;B;10;3;2;2;2;0;1;1;0;0;2;
33;C;10;3;1;1;1;0;1;1;1;1;2;
33;D;10;3;2;1;2;0;1;1;0;0;2;
33;A;15;3;2;2;2;1;3;2;0;0;2;
33;B;15;3;2;1;1;1;3;1;0;0;2;
33;C;15;2;1;1;1;1;1;1;0;0;2;
33;D;15;3;2;1;1;1;3;1;0;0;2;
33;A;20;2;1;2;1;1;0;0;0;0;2;
33;B;20;3;2;2;1;1;1;0;0;0;2;
33;C;20;2;1;2;1;1;0;0;0;0;2;
33;D;20;3;2;2;1;1;0;0;0;0;2;
33;A;25;2;2;1;1;1;0;0;0;0;1;
33;B;25;2;2;1;1;1;0;0;0;0;1;
33;C;25;2;2;1;1;1;0;0;0;0;1;
33;D;25;2;2;1;1;1;0;0;0;0;1;
34;A;1;1;1;0;0;0;1;1;1;1;1;
34;B;1;1;0;0;0;0;1;1;1;1;2;
34;C;1;1;0;0;0;0;1;1;1;1;2;
34;D;1;1;1;0;0;0;1;1;1;5;1;
34;A;2;1;1;0;0;0;1;1;1;4;2;
34;B;2;1;1;0;0;0;0;1;1;1;2;
34;C;2;1;1;0;0;0;1;1;1;1;2;
34;D;2;1;1;0;0;0;1;1;1;5;2;
34;A;3;1;1;2;2;0;1;1;1;1;2;
34;B;3;1;2;2;2;0;1;1;0;0;2;
34;C;3;1;1;2;2;0;1;1;0;0;2;
34;D;3;1;2;2;2;0;1;1;0;0;2;
34;A;4;1;2;2;0;0;1;1;1;1;2;
34;B;4;1;2;2;2;0;1;1;0;0;2;
34;C;4;1;1;2;0;0;1;1;0;0;2;
34;D;4;1;1;0;0;0;1;1;1;1;2;
34;A;5;2;2;2;0;0;1;1;0;0;2;
34;B;5;2;2;2;0;0;1;1;0;0;2;
34;C;5;1;1;2;0;0;1;1;1;1;2;
34;D;5;1;2;2;0;0;1;1;0;0;2;
34;A;10;3;2;1;2;0;0;1;0;0;2;
34;B;10;3;2;1;2;0;0;0;0;3;2;
34;C;10;3;2;1;2;0;0;0;0;3;2;
34;D;10;3;2;1;2;0;0;0;0;3;2;
35;A;1;1;1;0;0;0;1;1;1;1;2;
35;B;1;1;0;0;0;0;1;1;1;1;2;
35;C;1;1;0;0;0;0;1;1;1;1;2;
35;D;1;1;0;0;0;0;1;1;1;1;2;
35;A;2;1;2;0;0;0;1;1;0;0;2;
35;B;2;1;2;0;0;0;1;1;0;0;2;
35;C;2;1;1;0;0;0;1;1;1;1;2;
35;D;2;1;1;2;2;0;1;1;1;4;2;
35;A;3;1;2;0;0;0;1;1;0;0;2;
35;B;3;1;2;0;0;0;1;1;0;0;2;
35;C;3;1;2;2;2;0;1;1;0;0;2;
35;D;3;1;2;2;2;0;1;1;0;0;2;
35;A;4;1;2;2;0;0;1;1;0;0;2;
35;B;4;1;2;2;0;0;1;1;0;0;2;
35;C;4;1;2;2;0;0;1;1;1;1;2;
35;D;4;1;2;2;0;0;1;1;0;0;2;
35;A;5;1;2;1;2;1;1;1;0;0;2;
35;B;5;1;2;1;0;0;1;1;0;0;2;
35;C;5;1;2;2;0;0;1;1;0;0;2;
35;D;5;1;2;2;2;0;1;1;0;0;2;
35;A;10;3;2;2;2;0;0;0;0;0;2;
35;B;10;3;2;2;2;0;0;0;0;0;2;
35;C;10;3;2;2;1;1;1;0;0;0;2;
35;D;10;3;2;2;1;1;0;0;0;0;2;
35;A;15;3;2;1;1;1;1;0;0;0;2;
35;B;15;3;2;1;1;1;2;0;0;0;1;
35;C;15;2;2;1;1;1;0;0;0;0;2;
35;D;15;3;1;1;1;1;1;1;0;0;1;
35;A;20;2;2;1;1;1;0;0;0;0;1;
35;B;20;2;2;1;1;1;0;0;0;0;1;
35;C;20;2;2;1;1;1;0;0;0;0;1;
35;D;20;2;2;1;1;1;0;0;0;0;1;
36;A;1;1;1;0;0;0;1;1;1;5;2;
36;B;1;1;1;0;0;0;1;1;0;0;2;
36;C;1;1;1;0;0;0;0;1;1;1;2;
36;D;1;1;1;0;0;0;1;1;1;1;2;
36;A;2;1;1;0;0;0;1;1;1;1;2;
36;B;2;1;2;0;0;0;1;1;0;0;2;
36;C;2;1;2;0;0;0;1;1;0;0;2;
36;D;2;1;2;0;0;0;1;1;0;0;2;
36;A;3;1;2;2;2;0;1;1;1;1;2;
36;B;3;1;2;0;0;0;1;1;0;0;2;
36;C;3;2;2;0;0;0;1;1;0;0;2;
36;D;3;1;2;0;0;0;1;1;0;0;2;
36;A;4;1;2;2;0;0;1;1;1;3;2;
36;B;4;1;2;2;0;0;1;1;0;0;2;
36;C;4;1;2;2;0;0;1;1;0;0;2;
36;D;4;1;2;2;0;0;1;1;0;0;2;
36;A;5;1;2;2;2;0;1;1;0;0;2;
36;B;5;1;2;2;0;0;1;1;0;0;2;
36;C;5;1;2;2;0;0;1;1;0;0;2;
36;D;5;1;2;1;0;0;1;1;0;0;2;
36;A;10;3;2;2;2;0;0;0;0;0;2;
36;B;10;3;2;2;2;0;0;0;0;0;2;
36;C;10;3;2;2;2;0;0;0;0;0;2;
36;D;10;3;2;2;2;1;0;0;0;0;2;
36;A;15;3;2;1;1;1;0;1;0;0;1;
36;B;15;3;2;1;1;1;2;0;0;0;2;
36;C;15;3;2;1;1;0;0;0;0;0;1;
36;D;15;3;2;1;1;1;2;0;0;0;1;
36;A;20;3;2;1;1;1;0;0;0;0;1;
36;B;20;3;2;1;1;1;0;0;0;0;2;
36;C;20;3;2;1;1;1;0;0;0;0;2;
36;D;20;2;2;1;1;1;0;0;0;0;1;
37;A;1;1;1;0;0;0;1;1;1;1;2;
37;B;1;1;1;0;0;0;0;1;1;1;1;
37;C;1;1;1;0;0;0;1;1;1;4;2;
37;D;1;1;1;0;0;0;1;1;1;4;2;
37;A;2;1;2;0;0;0;1;1;1;5;2;
37;B;2;1;2;0;0;0;0;0;0;0;2;
37;C;2;1;2;0;0;0;1;1;0;0;2;
37;D;2;1;2;0;0;0;1;1;1;5;2;
37;A;3;1;2;0;0;0;1;1;0;0;2;
37;B;3;1;2;0;0;0;0;1;0;0;2;
37;C;3;1;2;0;0;0;1;1;0;0;2;
37;D;3;1;2;2;2;0;1;1;0;0;2;
37;A;4;1;2;2;0;0;1;1;0;0;2;
37;B;4;1;2;2;0;0;1;1;0;0;2;
37;C;4;1;2;2;0;0;1;1;0;0;2;
37;D;4;1;2;2;0;0;1;1;0;0;2;
37;A;5;1;2;2;2;0;1;1;1;1;2;
37;B;5;2;2;1;0;0;1;1;0;0;2;
37;C;5;1;2;1;0;0;1;1;0;0;2;
37;D;5;1;2;1;0;0;1;1;0;0;2;
37;A;10;3;2;2;1;1;0;0;0;0;2;
37;B;10;3;2;2;1;1;0;0;0;0;2;
37;C;10;3;2;2;2;1;0;0;0;0;2;
37;D;10;3;2;2;1;1;0;0;0;0;2;
37;A;15;3;2;1;1;1;1;0;0;0;2;
37;B;15;3;2;1;1;1;0;0;0;0;2;
37;C;15;3;2;1;1;1;0;0;0;0;2;
37;D;15;3;2;1;1;1;0;0;0;0;2;
37;A;20;2;1;1;1;1;0;0;0;0;2;
37;B;20;2;2;1;1;1;0;0;0;0;2;
37;C;20;3;2;1;1;1;0;0;0;0;1;
37;D;20;2;2;1;1;1;0;0;0;0;1;
38;A;1;4;1;0;0;0;1;1;1;6;2;
38;B;1;1;1;0;0;0;1;1;1;6;2;
38;C;1;1;1;0;0;0;1;1;1;1;2;
38;D;1;1;1;0;0;0;1;1;1;1;1;
38;A;2;1;2;0;0;0;1;1;0;0;2;
38;B;2;1;2;0;0;0;0;1;0;0;2;
38;C;2;1;2;0;0;0;1;1;0;0;2;
38;D;2;1;2;0;0;0;0;1;0;0;2;
38;A;3;1;2;0;0;0;1;1;0;0;2;
38;B;3;1;2;0;0;0;0;1;0;0;2;
38;C;3;1;1;0;0;0;1;1;1;1;2;
38;D;3;1;2;0;0;0;1;1;0;0;2;
38;A;4;1;2;2;0;0;1;1;0;0;2;
38;B;4;1;2;2;0;0;1;1;0;0;2;
38;C;4;1;2;2;0;0;1;1;1;1;2;
38;D;4;1;2;2;0;0;1;1;0;0;2;
38;A;5;2;2;1;1;1;1;1;0;0;2;
38;B;5;2;2;1;1;0;1;1;0;0;2;
38;C;5;1;2;2;0;0;1;1;0;0;2;
38;D;5;1;2;2;2;0;1;1;0;0;2;
38;A;10;2;2;2;1;1;0;0;0;0;1;
38;B;10;3;2;2;2;0;0;0;0;0;2;
38;C;10;3;2;2;2;1;0;0;0;0;2;
38;D;10;3;2;2;1;1;0;0;0;0;2;
38;A;15;2;2;1;1;1;1;1;0;0;2;
38;B;15;3;2;1;1;1;1;1;0;0;2;
38;C;15;3;1;1;1;1;1;0;0;0;2;
38;D;15;3;2;2;1;1;1;1;0;0;2;
38;A;20;2;2;1;1;1;0;0;0;0;2;
38;B;20;2;2;1;1;1;0;0;0;0;2;
38;C;20;2;2;1;1;1;0;0;0;0;2;
38;D;20;3;2;1;1;1;0;0;0;0;2;
39;A;1;1;1;0;0;0;1;1;1;1;2;
39;B;1;1;1;0;0;0;1;1;1;1;2;
39;C;1;1;1;0;0;0;1;1;1;5;2;
39;D;1;1;1;0;0;0;1;1;1;5;2;
39;A;2;1;2;0;0;0;1;1;1;1;2;
39;B;2;1;2;0;0;0;1;1;0;0;2;
39;C;2;1;2;0;0;0;1;1;1;1;2;
39;D;2;1;1;0;0;0;1;1;1;1;2;
39;A;3;1;2;2;0;0;1;1;1;1;2;
39;B;3;1;1;2;2;0;1;1;1;1;2;
39;C;3;1;2;2;0;0;1;1;1;3;2;
39;D;3;1;2;2;0;0;1;1;1;1;2;
39;A;4;1;2;2;0;0;1;1;0;0;2;
39;B;4;1;2;2;0;0;1;1;0;0;2;
39;C;4;1;2;2;0;0;1;1;1;1;2;
39;D;4;1;2;2;0;0;1;1;1;1;2;
39;A;5;1;2;1;1;0;1;1;0;0;2;
39;B;5;2;2;1;1;0;1;1;0;0;2;
39;C;5;1;2;2;0;0;1;1;0;0;2;
39;D;5;1;2;1;0;0;1;1;1;1;2;
39;A;10;3;2;2;1;1;1;1;0;0;2;
39;B;10;3;2;2;1;1;1;1;0;0;2;
39;C;10;3;2;2;1;1;0;0;0;0;2;
39;D;10;3;2;2;1;1;0;0;0;0;2;
39;A;15;3;2;1;1;1;0;0;0;0;2;
39;B;15;3;2;1;2;1;0;0;0;0;2;
39;C;15;3;2;1;1;1;0;0;0;0;2;
39;D;15;3;2;1;2;1;0;0;0;3;2;
40;A;1;1;1;0;0;0;1;1;1;1;2;
40;B;1;1;0;0;0;0;0;1;1;1;2;
40;C;1;1;0;0;0;0;1;1;1;1;2;
40;D;1;1;1;0;0;0;1;1;1;1;1;
40;A;2;1;2;0;0;0;0;1;0;0;2;
40;B;2;1;0;0;0;0;1;1;1;1;2;
40;C;2;1;2;0;0;0;0;1;0;0;2;
40;D;2;1;2;0;0;0;1;1;0;0;2;
40;A;3;1;2;2;0;0;0;1;0;0;2;
40;B;3;1;1;2;0;0;1;1;1;1;2;
40;C;3;1;1;2;0;0;1;1;1;1;2;
40;D;3;1;2;2;0;0;1;1;0;0;2;
40;A;4;2;2;1;0;0;1;1;0;0;2;
40;B;4;1;1;2;0;0;1;1;1;6;2;
40;C;4;1;2;2;2;0;1;1;0;0;2;
40;D;4;1;1;2;0;0;1;1;1;6;2;
40;A;5;2;2;1;1;0;1;1;0;0;2;
40;B;5;1;2;2;2;0;1;1;1;6;2;
40;C;5;1;2;1;2;0;1;1;0;0;2;
40;D;5;1;2;1;0;0;1;1;0;0;2;
40;A;10;3;2;2;1;1;0;0;0;0;2;
40;B;10;3;2;2;1;1;0;0;0;0;2;
40;C;10;3;2;0;1;1;1;0;0;0;2;
40;D;10;3;2;2;1;1;0;0;0;0;2;
40;A;15;3;2;1;2;1;0;0;0;0;2;
40;B;15;3;2;1;1;1;0;0;0;0;2;
40;C;15;2;2;1;1;1;1;0;0;0;2;
40;D;15;3;2;1;1;1;0;0;0;0;1;
41;A;1;1;0;0;0;0;0;1;1;1;2;
41;B;1;1;0;0;0;0;1;1;1;5;2;
41;C;1;1;1;0;0;0;1;1;1;5;2;
41;D;1;1;0;0;0;0;1;1;1;5;2;
41;A;2;1;1;0;0;0;1;1;1;1;2;
41;B;2;1;2;0;0;0;1;1;0;0;2;
41;C;2;1;2;0;0;0;1;1;0;0;2;
41;D;2;1;1;0;0;0;1;1;1;5;2;
41;A;3;1;1;0;0;0;1;1;1;1;2;
41;B;3;1;2;2;0;0;0;1;0;0;2;
41;C;3;1;2;2;0;0;1;1;1;1;2;
41;D;3;1;1;0;0;0;1;1;1;3;2;
41;A;4;1;2;2;2;0;1;1;1;1;2;
41;B;4;2;2;1;0;0;1;1;1;1;2;
41;C;4;1;2;2;0;0;1;1;0;0;2;
41;D;4;1;2;2;0;0;1;1;1;6;2;
41;A;5;1;2;2;2;0;1;1;0;0;2;
41;B;5;2;2;1;1;0;1;1;0;0;2;
41;C;5;1;2;1;0;0;1;1;0;0;2;
41;D;5;1;2;1;2;0;1;1;0;0;2;
41;A;10;3;2;2;1;1;0;0;0;0;2;
41;B;10;3;2;2;1;1;1;0;0;0;2;
41;C;10;3;2;2;1;1;0;0;0;0;2;
41;D;10;3;2;2;1;1;0;0;0;0;2;
41;A;15;3;2;1;1;1;0;1;0;3;2;
41;B;15;3;2;1;1;1;0;0;0;0;2;
41;C;15;2;2;1;1;1;0;0;0;0;2;
41;D;15;3;2;1;2;1;0;0;0;0;2;
42;A;1;1;0;0;0;0;1;1;1;5;2;
42;B;1;1;0;0;0;0;1;1;1;5;2;
42;C;1;1;0;0;0;0;1;1;1;5;2;
42;D;1;1;1;0;0;0;1;1;1;5;2;
42;A;2;1;1;0;0;0;1;1;1;1;2;
42;B;2;1;1;0;0;0;1;1;1;1;2;
42;C;2;1;2;0;0;0;1;1;1;1;2;
42;D;2;1;2;0;0;0;1;1;1;5;2;
42;A;3;1;2;2;0;0;1;1;1;3;2;
42;B;3;1;2;2;0;0;1;1;0;0;2;
42;C;3;1;2;2;0;0;1;1;0;0;2;
42;D;3;1;2;2;0;0;1;1;1;1;2;
42;A;4;1;2;2;2;0;1;1;1;6;2;
42;B;4;1;2;1;0;0;1;1;0;0;2;
42;C;4;1;2;2;2;0;1;1;0;0;2;
42;D;4;1;2;2;0;0;1;1;0;0;2;
42;A;5;1;2;1;1;0;1;1;0;0;2;
42;B;5;1;2;1;0;0;1;1;0;0;2;
42;C;5;1;2;1;0;0;1;1;0;0;2;
42;D;5;1;2;1;0;0;1;1;0;0;2;
42;A;10;3;2;2;1;1;0;0;0;0;2;
42;B;10;3;2;2;1;1;0;0;0;0;2;
42;C;10;3;2;2;1;1;0;0;0;0;2;
42;D;10;3;2;2;1;1;0;0;0;0;2;
42;A;15;3;2;1;1;1;0;0;0;0;2;
42;B;15;3;2;1;1;1;0;0;0;0;2;
42;C;15;3;2;1;2;1;0;0;0;3;2;
42;D;15;3;2;1;2;1;0;0;0;0;2;
43;A;1;1;0;0;0;0;0;1;1;1;2;
43;B;1;1;1;0;0;0;0;1;1;1;2;
43;C;1;1;1;0;0;0;0;1;1;5;1;
43;D;1;1;1;0;0;0;0;1;1;5;1;
43;A;2;1;1;0;0;0;1;1;1;7;2;
43;B;2;1;1;0;0;0;1;1;1;1;2;
43;C;2;1;1;0;0;0;1;1;1;1;2;
43;D;2;1;2;0;0;0;1;1;1;1;2;
43;A;3;1;1;0;0;0;1;1;1;6;2;
43;B;3;1;2;2;0;0;0;1;0;0;2;
43;C;3;1;2;0;0;0;1;1;1;1;2;
43;D;3;1;2;0;0;0;1;1;1;1;2;
43;A;4;1;1;2;0;0;1;1;1;1;2;
43;B;4;4;2;2;0;0;1;1;0;0;2;
43;C;4;1;2;2;0;0;1;1;0;0;2;
43;D;4;1;2;2;0;0;1;1;0;0;2;
43;A;5;1;2;2;2;0;1;1;1;5;2;
43;B;5;2;2;2;2;0;0;1;0;0;2;
43;C;5;1;2;2;2;0;0;1;0;0;2;
43;D;5;1;2;2;2;0;1;1;1;5;2;
43;A;10;3;2;1;2;0;0;1;0;3;2;
43;B;10;3;2;1;1;1;0;0;0;0;2;
43;C;10;3;2;1;1;1;0;0;0;3;2;
43;D;10;3;2;1;1;1;0;0;0;0;2;
44;A;1;1;1;0;0;0;1;1;1;5;2;
44;B;1;1;1;0;0;0;1;1;1;1;1;
44;C;1;1;1;0;0;0;1;1;1;5;1;
44;D;1;1;1;0;0;0;1;1;1;5;2;
44;A;2;1;1;0;0;0;1;1;1;1;2;
44;B;2;1;2;0;0;0;1;1;1;1;2;
44;C;2;1;2;0;0;0;1;1;1;1;2;
44;D;2;1;2;0;0;0;1;1;1;4;2;
44;A;3;1;2;2;0;0;1;1;0;0;2;
44;B;3;1;2;2;0;0;1;1;0;0;2;
44;C;3;1;2;2;0;0;1;1;0;0;2;
44;D;3;1;2;2;0;0;1;1;0;0;2;
44;A;4;2;2;2;2;0;1;1;0;0;2;
44;B;4;1;2;1;0;0;1;1;0;0;2;
44;C;4;1;2;1;0;0;1;1;0;0;2;
44;D;4;1;2;2;0;0;1;1;0;0;2;
44;A;5;2;2;2;2;0;1;1;0;0;2;
44;B;5;2;2;1;1;0;1;1;0;0;2;
44;C;5;1;2;1;0;0;1;1;0;0;2;
44;D;5;1;2;1;0;0;1;1;0;0;2;
44;A;10;3;2;2;1;1;0;0;0;0;2;
44;B;10;3;2;2;2;0;0;0;0;0;2;
44;C;10;3;2;2;2;0;0;0;0;0;2;
44;D;10;3;2;2;2;0;0;0;0;0;2;
44;A;15;3;2;1;1;1;0;0;0;0;2;
44;B;15;3;2;1;1;1;0;0;0;0;2;
44;C;15;3;2;1;1;1;0;0;0;0;2;
44;D;15;3;2;1;1;1;0;0;0;0;2;
45;A;1;1;0;0;0;0;0;1;1;1;1;
45;B;1;1;0;0;0;0;1;1;1;1;1;
45;C;1;1;1;0;0;0;0;1;0;0;2;
45;D;1;1;0;0;0;0;1;1;1;1;2;
45;A;2;1;1;0;0;0;1;1;1;1;2;
45;B;2;1;1;0;0;0;1;1;1;1;2;
45;C;2;1;1;0;0;0;1;1;1;1;2;
45;D;2;1;1;0;0;0;1;1;1;1;2;
45;A;3;1;2;2;0;0;1;1;1;1;2;
45;B;3;1;2;2;0;0;1;1;1;1;2;
45;C;3;1;2;2;0;0;1;1;1;1;2;
45;D;3;1;2;2;0;0;1;1;1;1;2;
45;A;4;1;2;1;0;0;1;1;1;1;2;
45;B;4;2;2;2;0;0;1;1;0;0;2;
45;C;4;1;2;2;0;0;1;1;0;0;2;
45;D;4;1;2;2;2;0;1;1;0;0;2;
45;A;5;2;2;1;0;0;1;1;0;0;2;
45;B;5;2;2;1;1;0;1;1;0;0;2;
45;C;5;1;2;1;1;0;1;1;0;0;2;
45;D;5;1;2;1;0;0;1;1;0;0;2;
45;A;10;3;2;2;1;1;0;1;0;0;2;
45;B;10;3;2;2;2;0;0;0;0;0;2;
45;C;10;3;2;2;1;1;0;0;0;0;2;
45;D;10;3;2;2;1;1;0;0;0;0;2;
45;A;15;3;2;1;1;1;0;0;0;0;2;
45;B;15;3;2;1;1;1;0;0;0;0;2;
45;C;15;2;2;1;1;1;0;0;0;0;2;
45;D;15;3;2;1;1;1;0;0;0;0;2;
46;A;1;1;0;0;0;0;1;1;1;1;1;
46;B;1;1;1;0;0;0;1;1;1;1;1;
46;C;1;1;0;0;0;0;1;1;1;1;1;
46;D;1;1;1;0;0;0;1;1;1;1;2;
46;A;2;1;2;0;0;0;0;1;1;1;2;
46;B;2;1;1;0;0;0;0;1;1;1;2;
46;C;2;1;1;0;0;0;1;1;1;1;2;
46;D;2;1;2;0;0;0;0;0;0;0;2;
46;A;3;1;2;2;0;0;1;1;0;0;2;
46;B;3;1;2;2;0;0;1;1;1;6;2;
46;C;3;1;2;2;0;0;1;1;1;6;2;
46;D;3;1;2;1;0;0;1;1;0;0;2;
46;A;4;2;2;2;2;0;1;1;0;0;2;
46;B;4;1;1;2;0;0;1;1;1;5;2;
46;C;4;1;2;2;0;0;1;1;1;1;2;
46;D;4;1;2;1;0;0;1;1;0;0;2;
46;A;5;2;2;2;2;0;0;1;1;4;2;
46;B;5;1;2;1;1;0;1;1;1;4;2;
46;C;5;1;2;1;1;1;1;1;0;0;2;
46;D;5;1;2;1;1;0;1;1;0;0;2;
46;A;10;2;2;2;1;1;0;0;0;0;2;
46;B;10;3;2;2;2;0;0;1;0;0;2;
46;C;10;2;2;2;1;1;0;0;0;0;2;
46;D;10;3;2;2;1;1;0;0;0;0;2;
46;A;15;2;2;1;1;1;0;0;0;0;2;
46;B;15;2;2;1;1;1;0;0;0;0;2;
46;C;15;2;1;1;1;1;0;0;0;0;2;
46;D;15;2;2;1;1;1;0;0;0;0;2;
47;A;1;1;0;0;0;0;1;1;1;1;2;
47;B;1;1;0;0;0;0;1;1;1;1;2;
47;C;1;1;1;0;0;0;1;1;1;1;2;
47;D;1;1;1;0;0;0;1;1;1;1;2;
47;A;2;1;1;0;0;0;1;1;1;1;2;
47;B;2;1;1;0;0;0;1;1;1;1;2;
47;C;2;1;1;0;0;0;1;1;1;1;2;
47;D;2;1;1;0;0;0;1;1;1;1;2;
47;A;3;1;1;0;0;0;1;1;1;1;2;
47;B;3;1;1;0;0;0;1;1;1;3;2;
47;C;3;1;2;0;0;0;1;1;1;1;2;
47;D;3;1;2;0;0;0;1;1;1;1;2;
47;A;4;1;2;2;0;0;1;1;0;0;2;
47;B;4;1;2;2;0;0;1;1;0;0;2;
47;C;4;1;2;2;0;0;1;1;0;0;2;
47;D;4;1;2;2;0;0;1;1;0;0;2;
47;A;5;1;2;2;0;0;1;1;0;0;2;
47;B;5;1;2;2;0;0;1;1;0;0;2;
47;C;5;1;2;2;0;0;1;1;0;0;2;
47;D;5;1;2;2;0;0;1;1;0;0;2;
47;A;10;3;2;1;1;1;0;0;0;0;2;
47;B;10;3;2;1;1;1;0;0;0;0;2;
47;C;10;3;2;1;1;1;0;0;0;0;2;
47;D;10;2;2;1;1;1;0;0;0;0;2;
48;A;1;1;0;0;0;0;0;1;1;5;2;
48;B;1;1;0;0;0;0;0;1;1;5;2;
48;C;1;1;1;0;0;0;0;1;1;5;2;
48;D;1;1;1;0;0;0;0;1;1;5;2;
48;A;2;1;2;0;0;0;1;1;1;1;2;
48;B;2;1;1;0;0;0;1;1;1;1;2;
48;C;2;1;1;0;0;0;1;1;1;1;2;
48;D;2;1;1;0;0;0;1;1;1;1;2;
48;A;3;1;2;2;0;0;1;1;1;1;2;
48;B;3;1;2;1;0;0;1;1;1;4;2;
48;C;3;1;2;2;0;0;1;1;1;5;2;
48;D;3;1;2;2;0;0;1;1;1;1;2;
48;A;4;1;2;2;2;0;1;1;0;0;2;
48;B;4;1;2;1;2;0;1;1;0;0;2;
48;C;4;1;2;1;1;0;1;1;0;0;2;
48;D;4;1;2;1;0;0;1;1;0;0;2;
48;A;5;1;2;1;1;0;1;1;0;0;2;
48;B;5;2;2;1;1;0;1;1;0;0;2;
48;C;5;1;2;1;1;0;0;1;0;0;2;
48;D;5;2;2;1;2;0;1;1;0;0;1;
48;A;10;3;2;2;1;1;0;1;0;0;2;
48;B;10;3;2;2;1;1;0;0;0;0;2;
48;C;10;2;2;2;1;1;0;0;0;0;2;
48;D;10;3;2;2;1;1;0;0;0;0;2;
48;A;15;3;2;1;1;1;0;1;0;0;2;
48;B;15;3;2;1;1;1;0;1;0;0;1;
48;C;15;3;2;1;1;1;0;1;0;0;2;
48;D;15;3;2;1;1;1;0;1;0;0;2;
48;A;20;2;2;1;1;1;0;0;0;0;2;
48;B;20;2;2;1;1;1;0;0;0;0;2;
48;C;20;2;2;1;1;1;0;0;0;0;2;
48;D;20;2;2;1;1;1;0;0;0;0;2;
49;A;1;1;1;0;0;0;1;1;1;1;2;
49;B;1;1;2;0;0;0;0;1;1;1;2;
49;C;1;1;1;0;0;0;1;1;1;1;2;
49;D;1;1;1;0;0;0;1;1;1;1;2;
49;A;2;1;2;0;0;0;0;1;0;0;2;
49;B;2;1;2;0;0;0;1;1;0;0;2;
49;C;2;1;2;0;0;0;1;1;1;1;2;
49;D;2;1;1;0;0;0;1;1;1;1;2;
49;A;3;1;2;2;0;0;1;1;0;0;2;
49;B;3;1;2;2;0;0;1;1;1;1;2;
49;C;3;1;2;1;0;0;1;1;1;1;2;
49;D;3;1;2;2;0;0;1;1;1;1;2;
49;A;4;2;2;1;0;0;1;1;0;0;2;
49;B;4;2;2;1;0;0;1;1;0;0;2;
49;C;4;1;2;2;2;0;1;1;0;0;2;
49;D;4;1;2;1;0;0;1;1;1;1;2;
49;A;5;2;2;1;0;0;1;1;0;0;2;
49;B;5;2;2;2;2;0;1;1;0;0;2;
49;C;5;1;2;1;0;0;1;1;0;0;2;
49;D;5;1;2;1;0;0;1;1;0;0;2;
49;A;10;3;2;2;2;0;0;0;0;0;2;
49;B;10;3;2;2;1;1;0;0;0;0;2;
49;C;10;3;2;2;1;0;0;0;0;0;2;
49;D;10;3;2;2;1;1;0;1;0;0;2;
49;A;15;3;2;1;1;1;2;0;0;0;2;
49;B;15;2;2;1;1;1;0;0;0;0;2;
49;C;15;3;2;1;1;1;2;1;0;0;2;
49;D;15;3;2;1;1;1;1;1;0;0;2;
49;A;20;2;2;1;1;1;0;0;0;0;2;
49;B;20;2;2;1;1;1;0;0;0;0;2;
49;C;20;2;2;1;1;1;0;0;0;0;2;
49;D;20;2;2;1;1;1;0;0;0;0;2;
50;A;1;1;1;0;0;0;2;1;1;1;2;
50;B;1;1;2;0;0;0;1;1;1;1;1;
50;C;1;1;1;0;0;0;1;1;1;1;1;
50;D;1;1;0;0;0;0;1;1;1;1;2;
50;A;2;1;2;0;0;0;1;1;1;1;2;
50;B;2;1;2;0;0;0;1;1;0;0;2;
50;C;2;1;1;0;0;0;1;1;1;1;2;
50;D;2;1;1;0;0;0;1;1;1;1;2;
50;A;3;1;2;2;0;0;1;1;0;0;2;
